time,open,high,low,close,Volume,Volume MA
1994-07-22T13:30:00Z,22.90744,23.06222,22.90744,22.90744,1143154,NaN
1994-07-25T13:30:00Z,22.90744,23.06222,22.90744,23.06222,111933,NaN
1994-07-26T13:30:00Z,22.90744,23.06222,22.90744,22.90744,57743,NaN
1994-07-27T13:30:00Z,23.06222,23.06222,22.90744,22.90744,30123,NaN
1994-07-28T13:30:00Z,22.90744,23.06222,22.90744,22.90744,67434,NaN
1994-07-29T13:30:00Z,22.90744,23.06222,22.90744,22.90744,16071,NaN
1994-08-01T13:30:00Z,22.90744,23.06222,22.90744,22.90744,17524,NaN
1994-08-02T13:30:00Z,22.90744,23.06222,22.90744,22.90744,48455,NaN
1994-08-03T13:30:00Z,22.90744,23.06222,22.90744,23.06222,30284,NaN
1994-08-04T13:30:00Z,22.90744,22.90744,22.59788,22.59788,447247,NaN
1994-08-05T13:30:00Z,22.59788,22.75266,22.59788,22.59788,105472,NaN
1994-08-08T13:30:00Z,22.59788,22.75266,22.59788,22.59788,40945,NaN
1994-08-09T13:30:00Z,22.75266,22.75266,22.59788,22.75266,65980,NaN
1994-08-10T13:30:00Z,22.59788,22.59788,22.28832,22.28832,108218,NaN
1994-08-11T13:30:00Z,22.28832,22.59788,22.13354,22.13354,54674,NaN
1994-08-12T13:30:00Z,22.28832,22.28832,22.13354,22.28832,69211,NaN
1994-08-15T13:30:00Z,22.13354,22.4431,22.13354,22.28832,19543,NaN
1994-08-16T13:30:00Z,22.59788,22.59788,22.28832,22.4431,88755,NaN
1994-08-17T13:30:00Z,22.4431,22.4431,22.28832,22.28832,74945,NaN
1994-08-18T13:30:00Z,22.28832,22.4431,22.28832,22.4431,36261,131698.6
1994-08-19T13:30:00Z,22.28832,22.4431,22.13354,22.28832,43610,76721.4
1994-08-22T13:30:00Z,22.28832,22.28832,22.13354,22.28832,29154,72582.45
1994-08-23T13:30:00Z,22.13354,22.28832,22.13354,22.13354,21966,70793.6
1994-08-24T13:30:00Z,22.13354,22.4431,22.13354,22.28832,52009,71887.9
1994-08-25T13:30:00Z,22.4431,22.59788,22.28832,22.4431,41429,70587.65
1994-08-26T13:30:00Z,22.4431,22.59788,22.4431,22.59788,38360,71702.1
1994-08-29T13:30:00Z,22.59788,22.75266,22.4431,22.59788,36584,72655.1
1994-08-30T13:30:00Z,22.75266,22.90744,22.59788,22.90744,29315,71698.1
1994-08-31T13:30:00Z,22.90744,22.90744,22.75266,22.75266,21320,71249.9
1994-09-01T13:30:00Z,22.90744,22.90744,22.59788,22.59788,28104,50292.75
1994-09-02T13:30:00Z,22.75266,22.75266,22.4431,22.59788,28750,46456.65
1994-09-06T13:30:00Z,22.75266,22.75266,22.28832,22.28832,9368,44877.8
1994-09-07T13:30:00Z,22.28832,22.4431,22.28832,22.28832,26812,42919.4
1994-09-08T13:30:00Z,22.28832,22.4431,22.13354,22.4431,46194,39818.2
1994-09-09T13:30:00Z,22.4431,22.59788,21.82398,22.59788,26731,38421.05
1994-09-12T13:30:00Z,22.28832,22.59788,22.28832,22.28832,27781,36349.55
1994-09-13T13:30:00Z,22.4431,22.59788,22.28832,22.4431,36584,37201.6
1994-09-14T13:30:00Z,22.4431,22.59788,21.97876,21.97876,29235,34225.6
1994-09-15T13:30:00Z,22.13354,22.4431,22.13354,22.28832,93762,35166.45
1994-09-16T13:30:00Z,22.28832,22.28832,21.97876,21.97876,20674,34387.1
1994-09-19T13:30:00Z,21.97876,22.13354,21.6692,21.97876,57824,35097.8
